Type,Latest,Volume,"Open Int",Premium,Strike,Type,Latest,Volume,"Open Int",Premium
Call,"3,297s",N/A,N/A,"32,970.00","2,100",Put,1s,N/A,N/A,10.00
Call,"3,197s",N/A,N/A,"31,970.00","2,200",Put,1s,N/A,50,10.00
Call,"3,147s",N/A,N/A,"31,470.00","2,250",Put,1s,N/A,N/A,10.00
Call,"3,097s",N/A,N/A,"30,970.00","2,300",Put,1s,N/A,12,10.00
Call,"3,047s",N/A,N/A,"30,470.00","2,350",Put,1s,N/A,N/A,10.00
Call,"2,997s",N/A,N/A,"29,970.00","2,400",Put,1s,N/A,N/A,10.00
Call,"2,947s",N/A,N/A,"29,470.00","2,450",Put,1s,N/A,N/A,10.00
Call,"2,897s",N/A,N/A,"28,970.00","2,500",Put,1s,N/A,"1,104",10.00
Call,"2,847s",N/A,N/A,"28,470.00","2,550",Put,1s,N/A,N/A,10.00
Call,"2,797s",N/A,N/A,"27,970.00","2,600",Put,1s,N/A,222,10.00
Call,"2,747s",N/A,N/A,"27,470.00","2,650",Put,1s,N/A,N/A,10.00
Call,"2,697s",N/A,N/A,"26,970.00","2,700",Put,1s,N/A,200,10.00
Call,"2,647s",N/A,N/A,"26,470.00","2,750",Put,1s,N/A,265,10.00
Call,"2,597s",N/A,N/A,"25,970.00","2,800",Put,1s,N/A,557,10.00
Call,"2,547s",N/A,N/A,"25,470.00","2,850",Put,1s,N/A,13,10.00
Call,"2,497s",N/A,N/A,"24,970.00","2,900",Put,1s,N/A,846,10.00
Call,"2,447s",N/A,N/A,"24,470.00","2,950",Put,1s,N/A,N/A,10.00
Call,"2,397s",N/A,N/A,"23,970.00","3,000",Put,1s,N/A,"3,970",10.00
Call,"2,347s",N/A,N/A,"23,470.00","3,050",Put,1s,N/A,40,10.00
Call,"2,297s",N/A,N/A,"22,970.00","3,100",Put,1s,N/A,183,10.00
Call,"2,247s",N/A,N/A,"22,470.00","3,150",Put,1s,N/A,125,10.00
Call,"2,197s",N/A,N/A,"21,970.00","3,200",Put,1s,N/A,73,10.00
Call,"2,147s",N/A,N/A,"21,470.00","3,250",Put,1s,N/A,975,10.00
Call,"2,097s",N/A,N/A,"20,970.00","3,300",Put,1s,N/A,912,10.00
Call,"2,047s",N/A,1,"20,470.00","3,350",Put,1s,N/A,5,10.00
Call,"1,997s",N/A,N/A,"19,970.00","3,400",Put,1s,N/A,886,10.00
Call,"1,947s",N/A,N/A,"19,470.00","3,450",Put,1s,N/A,4,10.00
Call,"1,897s",N/A,908,"18,970.00","3,500",Put,1s,N/A,"5,274",10.00
Call,"1,847s",N/A,80,"18,470.00","3,550",Put,1s,N/A,80,10.00
Call,"1,797s",N/A,500,"17,970.00","3,600",Put,1s,N/A,69,10.00
Call,"1,747s",N/A,N/A,"17,470.00","3,650",Put,1s,N/A,211,10.00
Call,"1,697s",N/A,157,"16,970.00","3,700",Put,1s,N/A,120,10.00
Call,"1,647s",N/A,226,"16,470.00","3,750",Put,1s,N/A,320,10.00
Call,"1,597s",N/A,531,"15,970.00","3,800",Put,1s,N/A,"3,693",10.00
Call,"1,547s",N/A,N/A,"15,470.00","3,850",Put,1s,N/A,100,10.00
Call,"1,497s",N/A,1,"14,970.00","3,900",Put,1s,N/A,21,10.00
Call,"1,447s",N/A,1,"14,470.00","3,950",Put,1s,N/A,N/A,10.00
Call,"1,397s",N/A,"1,550","13,970.00","4,000",Put,1s,200,"2,775",10.00
Call,"1,348s",N/A,28,"13,480.00","4,050",Put,1s,N/A,15,10.00
Call,"1,298s",N/A,89,"12,980.00","4,100",Put,1s,N/A,95,10.00
Call,"1,248s",N/A,5,"12,480.00","4,150",Put,2s,N/A,3,20.00
Call,"1,199s",N/A,173,"11,990.00","4,200",Put,2s,N/A,236,20.00
Call,"1,149s",N/A,620,"11,490.00","4,250",Put,3s,N/A,"2,290",30.00
Call,"1,100s",N/A,424,"11,000.00","4,300",Put,4s,8,"2,885",40.00
Call,"1,051s",N/A,251,"10,510.00","4,350",Put,4s,N/A,300,40.00
Call,"1,002s",N/A,106,"10,020.00","4,400",Put,6s,2,101,60.00
Call,953s,N/A,9,"9,530.00","4,450",Put,7s,N/A,N/A,70.00
Call,905s,N/A,"1,235","9,050.00","4,500",Put,9s,200,"1,007",90.00
Call,857s,N/A,3,"8,570.00","4,550",Put,11s,N/A,6,110.00
Call,810s,N/A,370,"8,100.00","4,600",Put,14s,5,269,140.00
Call,763s,N/A,96,"7,630.00","4,650",Put,17s,N/A,3,170.00
Call,717s,N/A,46,"7,170.00","4,700",Put,21s,N/A,41,210.00
Call,672s,N/A,969,"6,720.00","4,750",Put,26s,N/A,"1,501",260.00
Call,628s,N/A,348,"6,280.00","4,800",Put,31s,N/A,"1,717",310.00
Call,584s,N/A,1,"5,840.00","4,850",Put,38s,N/A,1,380.00
Call,542s,N/A,77,"5,420.00","4,900",Put,46s,N/A,606,460.00
Call,501s,N/A,3,"5,010.00","4,950",Put,55s,2,16,550.00
Call,462s,20,"3,183","4,620.00","5,000",Put,65s,103,"1,695",650.00
Call,424s,N/A,79,"4,240.00","5,050",Put,77s,1,10,770.00
Call,388s,N/A,177,"3,880.00","5,100",Put,91s,2,76,910.00
Call,354s,N/A,1,"3,540.00","5,150",Put,107s,2,N/A,"1,070.00"
Call,321s,N/A,390,"3,210.00","5,200",Put,124s,N/A,905,"1,240.00"
Call,291s,N/A,326,"2,910.00","5,250",Put,144s,N/A,146,"1,440.00"
Call,262s,20,925,"2,620.00","5,300",Put,165s,N/A,341,"1,650.00"
Call,235s,N/A,9,"2,350.00","5,350",Put,188s,2,1,"1,880.00"
Call,210s,20,83,"2,100.00","5,400",Put,213s,1,66,"2,130.00"
Call,188s,N/A,50,"1,880.00","5,450",Put,241s,1,1,"2,410.00"
Call,167s,N/A,"2,434","1,670.00","5,500",Put,270s,1,"1,410","2,700.00"
Call,148s,N/A,101,"1,480.00","5,550",Put,301s,N/A,93,"3,010.00"
Call,131s,N/A,987,"1,310.00","5,600",Put,333s,N/A,1,"3,330.00"
Call,115s,N/A,235,"1,150.00","5,650",Put,368s,1,N/A,"3,680.00"
Call,101s,N/A,321,"1,010.00","5,700",Put,404s,N/A,1,"4,040.00"
Call,88s,N/A,131,880.00,"5,750",Put,441s,2,51,"4,410.00"
Call,77s,125,681,770.00,"5,800",Put,480s,N/A,102,"4,800.00"
Call,67s,50,100,670.00,"5,850",Put,520s,N/A,6,"5,200.00"
Call,59s,50,125,590.00,"5,900",Put,561s,N/A,1,"5,610.00"
Call,51s,50,191,510.00,"5,950",Put,603s,N/A,N/A,"6,030.00"
Call,44s,207,"2,078",440.00,"6,000",Put,646s,N/A,27,"6,460.00"
Call,38s,25,101,380.00,"6,050",Put,690s,N/A,1,"6,900.00"
Call,33s,25,201,330.00,"6,100",Put,735s,N/A,354,"7,350.00"
Call,28s,N/A,75,280.00,"6,150",Put,781s,N/A,N/A,"7,810.00"
Call,25s,N/A,617,250.00,"6,200",Put,827s,N/A,N/A,"8,270.00"
Call,21s,N/A,669,210.00,"6,250",Put,873s,N/A,1,"8,730.00"
Call,18s,N/A,"1,300",180.00,"6,300",Put,920s,N/A,279,"9,200.00"
Call,16s,N/A,35,160.00,"6,350",Put,968s,N/A,N/A,"9,680.00"
Call,13s,N/A,300,130.00,"6,400",Put,"1,016s",N/A,40,"10,160.00"
Call,12s,N/A,100,120.00,"6,450",Put,"1,064s",N/A,1,"10,640.00"
Call,10s,N/A,"1,987",100.00,"6,500",Put,"1,112s",N/A,400,"11,120.00"
Call,9s,N/A,3,90.00,"6,550",Put,"1,161s",N/A,N/A,"11,610.00"
Call,7s,N/A,8,70.00,"6,600",Put,"1,209s",N/A,N/A,"12,090.00"
Call,6s,N/A,2,60.00,"6,650",Put,"1,258s",N/A,1,"12,580.00"
Call,5s,N/A,50,50.00,"6,700",Put,"1,307s",N/A,N/A,"13,070.00"
Call,5s,N/A,176,50.00,"6,750",Put,"1,357s",N/A,N/A,"13,570.00"
