Type,Latest,Volume,"Open Int",Premium,Strike,Type,Latest,Volume,"Open Int",Premium
Call,"3,126.60s",500,N/A,"312,660.00","1,350.00",Put,0.10s,N/A,17,10.00
Call,"3,101.60s",N/A,N/A,"310,160.00","1,375.00",Put,0.10s,N/A,1,10.00
Call,"3,076.60s",N/A,N/A,"307,660.00","1,400.00",Put,0.10s,N/A,1,10.00
Call,"3,051.60s",N/A,N/A,"305,160.00","1,425.00",Put,0.10s,N/A,N/A,10.00
Call,"3,026.60s",N/A,N/A,"302,660.00","1,450.00",Put,0.20s,N/A,N/A,20.00
Call,"3,001.60s",N/A,N/A,"300,160.00","1,475.00",Put,0.20s,N/A,N/A,20.00
Call,"2,976.60s",N/A,N/A,"297,660.00","1,500.00",Put,0.20s,N/A,1,20.00
Call,"2,951.60s",N/A,N/A,"295,160.00","1,525.00",Put,0.20s,N/A,N/A,20.00
Call,"2,946.60s",N/A,N/A,"294,660.00","1,530.00",Put,0.20s,N/A,N/A,20.00
Call,"2,936.60s",N/A,N/A,"293,660.00","1,540.00",Put,0.20s,N/A,N/A,20.00
Call,"2,926.60s",N/A,N/A,"292,660.00","1,550.00",Put,0.20s,N/A,N/A,20.00
Call,"2,916.60s",N/A,N/A,"291,660.00","1,560.00",Put,0.20s,N/A,N/A,20.00
Call,"2,906.60s",N/A,N/A,"290,660.00","1,570.00",Put,0.20s,N/A,N/A,20.00
Call,"2,901.60s",N/A,N/A,"290,160.00","1,575.00",Put,0.20s,N/A,N/A,20.00
Call,"2,896.60s",N/A,N/A,"289,660.00","1,580.00",Put,0.20s,N/A,N/A,20.00
Call,"2,886.60s",N/A,N/A,"288,660.00","1,590.00",Put,0.20s,N/A,N/A,20.00
Call,"2,876.60s",N/A,N/A,"287,660.00","1,600.00",Put,0.20s,N/A,219,20.00
Call,"2,866.60s",N/A,N/A,"286,660.00","1,610.00",Put,0.20s,N/A,N/A,20.00
Call,"2,856.60s",N/A,N/A,"285,660.00","1,620.00",Put,0.20s,N/A,N/A,20.00
Call,"2,851.60s",N/A,N/A,"285,160.00","1,625.00",Put,0.20s,N/A,N/A,20.00
Call,"2,846.60s",N/A,N/A,"284,660.00","1,630.00",Put,0.20s,N/A,N/A,20.00
Call,"2,841.60s",N/A,N/A,"284,160.00","1,635.00",Put,0.20s,N/A,N/A,20.00
Call,"2,836.60s",N/A,N/A,"283,660.00","1,640.00",Put,0.20s,N/A,N/A,20.00
Call,"2,831.60s",N/A,N/A,"283,160.00","1,645.00",Put,0.20s,N/A,N/A,20.00
Call,"2,826.60s",N/A,N/A,"282,660.00","1,650.00",Put,0.20s,N/A,N/A,20.00
Call,"2,821.60s",N/A,N/A,"282,160.00","1,655.00",Put,0.20s,N/A,N/A,20.00
Call,"2,816.60s",N/A,N/A,"281,660.00","1,660.00",Put,0.20s,N/A,N/A,20.00
Call,"2,811.60s",N/A,N/A,"281,160.00","1,665.00",Put,0.20s,N/A,N/A,20.00
Call,"2,806.60s",N/A,N/A,"280,660.00","1,670.00",Put,0.20s,N/A,N/A,20.00
Call,"2,801.60s",N/A,N/A,"280,160.00","1,675.00",Put,0.20s,N/A,N/A,20.00
Call,"2,796.60s",N/A,N/A,"279,660.00","1,680.00",Put,0.20s,N/A,N/A,20.00
Call,"2,791.60s",N/A,N/A,"279,160.00","1,685.00",Put,0.20s,N/A,N/A,20.00
Call,"2,786.60s",N/A,N/A,"278,660.00","1,690.00",Put,0.20s,N/A,N/A,20.00
Call,"2,781.60s",N/A,N/A,"278,160.00","1,695.00",Put,0.20s,N/A,N/A,20.00
Call,"2,776.60s",N/A,N/A,"277,660.00","1,700.00",Put,0.20s,N/A,200,20.00
Call,"2,771.60s",N/A,N/A,"277,160.00","1,705.00",Put,0.20s,N/A,N/A,20.00
Call,"2,766.60s",N/A,N/A,"276,660.00","1,710.00",Put,0.20s,N/A,N/A,20.00
Call,"2,761.60s",N/A,N/A,"276,160.00","1,715.00",Put,0.20s,N/A,N/A,20.00
Call,"2,756.60s",N/A,N/A,"275,660.00","1,720.00",Put,0.20s,N/A,N/A,20.00
Call,"2,751.60s",N/A,N/A,"275,160.00","1,725.00",Put,0.20s,N/A,N/A,20.00
