Type,Latest,Volume,"Open Int",Premium,Strike,Type,Latest,Volume,"Open Int",Premium
Call,99s,N/A,N/A,990.00,"1,010",,,,,
Call,94s,2,N/A,940.00,"1,020",,,,,
Call,89s,N/A,N/A,890.00,"1,030",,,,,
Call,85s,N/A,N/A,850.00,"1,040",,,,,
Call,80s,N/A,25,800.00,"1,050",,,,,
Call,77s,N/A,N/A,770.00,"1,060",,,,,
Call,73s,2,N/A,730.00,"1,070",,,,,
Call,70s,N/A,N/A,700.00,"1,080",,,,,
Call,67s,N/A,N/A,670.00,"1,090",,,,,
Call,64s,N/A,21,640.00,"1,100",,,,,
Call,61s,N/A,N/A,610.00,"1,110",,,,,
Call,59s,N/A,N/A,590.00,"1,120",,,,,
Call,57s,N/A,N/A,570.00,"1,130",,,,,
Call,54s,N/A,N/A,540.00,"1,140",,,,,
Call,52s,N/A,N/A,520.00,"1,150",,,,,
Call,50s,N/A,N/A,500.00,"1,160",,,,,
Call,48s,N/A,N/A,480.00,"1,170",,,,,
Call,47s,N/A,N/A,470.00,"1,180",,,,,
Call,45s,N/A,N/A,450.00,"1,190",,,,,
Call,43s,200,431,430.00,"1,200",,,,,
Call,42s,N/A,N/A,420.00,"1,210",,,,,
Call,40s,N/A,N/A,400.00,"1,220",,,,,
Call,39s,N/A,N/A,390.00,"1,230",,,,,
Call,37s,N/A,N/A,370.00,"1,240",,,,,
Call,36s,3,273,360.00,"1,250",,,,,
Call,35s,N/A,N/A,350.00,"1,260",,,,,
Call,33s,N/A,N/A,330.00,"1,270",,,,,
Call,32s,N/A,N/A,320.00,"1,280",,,,,
Call,31s,N/A,4,310.00,"1,290",,,,,
Call,30s,N/A,N/A,300.00,"1,300",,,,,
Call,29s,N/A,N/A,290.00,"1,310",,,,,
Call,28s,N/A,N/A,280.00,"1,320",,,,,
Call,27s,N/A,N/A,270.00,"1,330",,,,,
Call,26s,N/A,N/A,260.00,"1,340",,,,,
Call,25s,N/A,1,250.00,"1,350",,,,,
Call,24s,N/A,N/A,240.00,"1,360",,,,,
Call,23s,N/A,N/A,230.00,"1,370",,,,,
Call,22s,N/A,N/A,220.00,"1,380",,,,,
Call,21s,N/A,N/A,210.00,"1,390",,,,,
Call,21s,N/A,1,210.00,"1,400",,,,,
Call,20s,N/A,N/A,200.00,"1,410",,,,,
,,,,,"2,100",Put,1s,N/A,N/A,10.00
Call,"4,448s",N/A,N/A,"44,480.00","2,200",Put,1s,N/A,1,10.00
Call,"4,398s",N/A,N/A,"43,980.00","2,250",Put,1s,N/A,N/A,10.00
Call,"4,348s",N/A,N/A,"43,480.00","2,300",Put,1s,N/A,10,10.00
Call,"4,248s",N/A,N/A,"42,480.00","2,400",Put,1s,N/A,N/A,10.00
Call,"4,198s",N/A,N/A,"41,980.00","2,450",Put,1s,N/A,N/A,10.00
Call,"4,148s",N/A,N/A,"41,480.00","2,500",Put,1s,N/A,875,10.00
Call,"4,098s",N/A,N/A,"40,980.00","2,550",Put,2s,N/A,N/A,20.00
Call,"4,048s",N/A,N/A,"40,480.00","2,600",Put,2s,N/A,600,20.00
Call,"3,998s",N/A,N/A,"39,980.00","2,650",Put,2s,N/A,N/A,20.00
Call,"3,948s",N/A,N/A,"39,480.00","2,700",Put,2s,N/A,5,20.00
Call,"3,898s",N/A,N/A,"38,980.00","2,750",Put,2s,N/A,2,20.00
Call,"3,848s",N/A,N/A,"38,480.00","2,800",Put,2s,N/A,"1,279",20.00
Call,"3,798s",N/A,N/A,"37,980.00","2,850",Put,2s,N/A,N/A,20.00
Call,"3,748s",N/A,N/A,"37,480.00","2,900",Put,2s,N/A,"1,450",20.00
Call,"3,698s",N/A,N/A,"36,980.00","2,950",Put,2s,N/A,N/A,20.00
Call,"3,648s",N/A,N/A,"36,480.00","3,000",Put,2s,500,"2,482",20.00
Call,"3,598s",N/A,N/A,"35,980.00","3,050",Put,3s,N/A,N/A,30.00
Call,"3,548s",N/A,N/A,"35,480.00","3,100",Put,3s,N/A,385,30.00
Call,"3,498s",N/A,N/A,"34,980.00","3,150",Put,3s,N/A,N/A,30.00
Call,"3,448s",N/A,N/A,"34,480.00","3,200",Put,3s,N/A,760,30.00
Call,"3,398s",N/A,N/A,"33,980.00","3,250",Put,3s,N/A,N/A,30.00
Call,"3,348s",N/A,426,"33,480.00","3,300",Put,4s,N/A,948,40.00
Call,"3,298s",N/A,N/A,"32,980.00","3,350",Put,4s,N/A,N/A,40.00
Call,"3,248s",N/A,1,"32,480.00","3,400",Put,4s,N/A,299,40.00
Call,"3,198s",N/A,N/A,"31,980.00","3,450",Put,5s,N/A,2,50.00
Call,"3,148s",N/A,347,"31,480.00","3,500",Put,5s,N/A,"2,347",50.00
Call,"3,098s",N/A,1,"30,980.00","3,550",Put,6s,N/A,1,60.00
Call,"3,048s",N/A,2,"30,480.00","3,600",Put,6s,N/A,161,60.00
Call,"2,999s",N/A,N/A,"29,990.00","3,650",Put,7s,N/A,1,70.00
Call,"2,949s",N/A,257,"29,490.00","3,700",Put,7s,1,540,70.00
