Type,Latest,Volume,"Open Int",Premium,Strike,Type,Latest,Volume,"Open Int",Premium
Call,668-6s,N/A,N/A,"33,437.50",500-0,Put,0-1s,N/A,N/A,6.25
Call,648-6s,N/A,N/A,"32,437.50",520-0,Put,0-1s,N/A,N/A,6.25
Call,628-6s,N/A,N/A,"31,437.50",540-0,Put,0-1s,N/A,355,6.25
Call,608-6s,N/A,N/A,"30,437.50",560-0,Put,0-1s,N/A,N/A,6.25
Call,588-6s,N/A,N/A,"29,437.50",580-0,Put,0-1s,N/A,N/A,6.25
Call,568-6s,N/A,N/A,"28,437.50",600-0,Put,0-1s,N/A,355,6.25
Call,548-6s,N/A,N/A,"27,437.50",620-0,Put,0-1s,N/A,N/A,6.25
Call,528-6s,N/A,N/A,"26,437.50",640-0,Put,0-1s,N/A,N/A,6.25
Call,508-6s,N/A,N/A,"25,437.50",660-0,Put,0-1s,N/A,25,6.25
Call,488-6s,N/A,N/A,"24,437.50",680-0,Put,0-1s,N/A,12,6.25
Call,468-6s,N/A,N/A,"23,437.50",700-0,Put,0-1s,N/A,10,6.25
Call,448-6s,N/A,N/A,"22,437.50",720-0,Put,0-1s,N/A,124,6.25
Call,428-6s,N/A,N/A,"21,437.50",740-0,Put,0-1s,N/A,N/A,6.25
Call,408-6s,N/A,N/A,"20,437.50",760-0,Put,0-1s,N/A,1,6.25
Call,388-6s,N/A,N/A,"19,437.50",780-0,Put,0-1s,N/A,N/A,6.25
Call,368-6s,N/A,N/A,"18,437.50",800-0,Put,0-1s,N/A,"5,016",6.25
Call,348-6s,N/A,N/A,"17,437.50",820-0,Put,0-1s,N/A,374,6.25
Call,328-6s,N/A,N/A,"16,437.50",840-0,Put,0-1s,N/A,"3,496",6.25
Call,318-6s,N/A,N/A,"15,937.50",850-0,Put,0-1s,N/A,151,6.25
Call,308-6s,N/A,N/A,"15,437.50",860-0,Put,0-1s,N/A,61,6.25
Call,298-6s,N/A,N/A,"14,937.50",870-0,Put,0-1s,N/A,N/A,6.25
Call,288-6s,N/A,N/A,"14,437.50",880-0,Put,0-1s,N/A,"2,011",6.25
Call,278-6s,N/A,N/A,"13,937.50",890-0,Put,0-1s,N/A,23,6.25
Call,268-6s,N/A,N/A,"13,437.50",900-0,Put,0-2s,N/A,975,12.50
Call,258-6s,N/A,N/A,"12,937.50",910-0,Put,0-2s,26,187,12.50
Call,248-6s,N/A,N/A,"12,437.50",920-0,Put,0-2s,N/A,170,12.50
Call,238-6s,N/A,N/A,"11,937.50",930-0,Put,0-3s,N/A,213,18.75
Call,228-6s,N/A,N/A,"11,437.50",940-0,Put,0-3s,N/A,"1,615",18.75
Call,218-6s,N/A,3,"10,937.50",950-0,Put,0-3s,N/A,272,18.75
Call,208-6s,N/A,N/A,"10,437.50",960-0,Put,0-4s,N/A,479,25.00
Call,198-7s,N/A,N/A,"9,943.75",970-0,Put,0-4s,N/A,706,25.00
Call,188-7s,N/A,N/A,"9,443.75",980-0,Put,0-5s,N/A,"1,530",31.25
Call,179-0s,N/A,N/A,"8,950.00",990-0,Put,0-6s,1,"3,616",37.50
Call,169-1s,N/A,"1,246","8,456.25",1000-0,Put,1-1s,13,"7,886",56.25
Call,159-2s,N/A,N/A,"7,962.50",1010-0,Put,1-0s,N/A,969,50.00
Call,149-3s,N/A,219,"7,468.75",1020-0,Put,1-2s,N/A,"2,101",62.50
Call,139-6s,N/A,9,"6,987.50",1030-0,Put,1-4s,79,"2,482",75.00
Call,130-0s,N/A,648,"6,500.00",1040-0,Put,2-1s,20,"2,240",106.25
Call,120-4s,N/A,159,"6,025.00",1050-0,Put,2-2s,97,"5,119",112.50
Call,111-1s,N/A,983,"5,556.25",1060-0,Put,2-7s,200,"3,411",143.75
Call,101-7s,1,"1,139","5,093.75",1070-0,Put,3-7s,"1,146","4,794",193.75
Call,92-7s,N/A,"3,358","4,643.75",1080-0,Put,4-4s,364,"6,856",225.00
Call,84-2s,N/A,827,"4,212.50",1090-0,Put,6-0s,105,"2,160",300.00
Call,75-2s,4,"4,116","3,762.50",1100-0,Put,7-4s,"2,258","11,655",375.00
Call,67-7s,N/A,861,"3,393.75",1110-0,Put,9-2s,9,"3,045",462.50
Call,60-3s,N/A,"3,148","3,018.75",1120-0,Put,12-3s,614,"9,065",618.75
Call,53-3s,5,953,"2,668.75",1130-0,Put,15-3s,159,"5,252",768.75
Call,46-7s,45,"3,473","2,343.75",1140-0,Put,19-2s,327,"6,573",962.50
Call,40-1s,22,"3,014","2,006.25",1150-0,Put,22-7s,509,"8,466","1,143.75"
Call,35-0s,68,"4,928","1,750.00",1160-0,Put,27-5s,333,"3,961","1,381.25"
Call,30-6s,625,"1,224","1,537.50",1170-0,Put,32-4s,"2,239","2,395","1,625.00"
Call,26-2s,497,"4,504","1,312.50",1180-0,Put,38-6s,302,"5,500","1,937.50"
Call,22-7s,"1,574","1,876","1,143.75",1190-0,Put,45-0s,"1,582","3,614","2,250.00"
Call,19-4s,"2,880","21,848",975.00,1200-0,Put,52-0s,703,"14,997","2,600.00"
Call,17-0s,28,"3,384",850.00,1210-0,Put,59-1s,2,857,"2,956.25"
Call,14-2s,251,"6,308",712.50,1220-0,Put,65-2s,25,"4,663","3,262.50"
Call,12-3s,"2,036","2,507",618.75,1230-0,Put,73-4s,1,523,"3,675.00"
Call,10-6s,118,"11,626",537.50,1240-0,Put,81-4s,25,"2,199","4,075.00"
Call,9-2s,835,"16,151",462.50,1250-0,Put,90-1s,10,359,"4,506.25"
Call,8-0s,718,"8,804",400.00,1260-0,Put,98-7s,N/A,469,"4,943.75"
