Type,Latest,Volume,"Open Int",Premium,Strike,Type,Latest,Volume,"Open Int",Premium
Call,191.30s,N/A,N/A,"71,737.50",100.00,Put,0.02s,N/A,26,7.50
Call,181.30s,N/A,N/A,"67,987.50",110.00,Put,0.02s,N/A,50,7.50
Call,171.30s,N/A,N/A,"64,237.50",120.00,Put,0.04s,N/A,96,15.00
Call,166.30s,N/A,N/A,"62,362.50",125.00,Put,0.05s,N/A,236,18.75
Call,161.30s,N/A,N/A,"60,487.50",130.00,Put,0.05s,N/A,35,18.75
Call,156.30s,N/A,N/A,"58,612.50",135.00,Put,0.06s,N/A,40,22.50
Call,151.30s,N/A,N/A,"56,737.50",140.00,Put,0.08s,N/A,60,30.00
Call,146.30s,N/A,N/A,"54,862.50",145.00,Put,0.09s,N/A,30,33.75
Call,143.80s,N/A,N/A,"53,925.00",147.50,Put,0.10s,N/A,50,37.50
Call,141.30s,N/A,N/A,"52,987.50",150.00,Put,0.11s,50,"3,048",41.25
Call,138.80s,N/A,N/A,"52,050.00",152.50,Put,0.12s,N/A,2,45.00
Call,136.30s,N/A,N/A,"51,112.50",155.00,Put,0.13s,N/A,46,48.75
Call,133.80s,N/A,N/A,"50,175.00",157.50,Put,0.14s,N/A,14,52.50
Call,131.30s,N/A,N/A,"49,237.50",160.00,Put,0.15s,N/A,"1,030",56.25
Call,128.80s,N/A,N/A,"48,300.00",162.50,Put,0.16s,N/A,11,60.00
Call,126.31s,N/A,N/A,"47,366.25",165.00,Put,0.17s,N/A,523,63.75
Call,123.81s,N/A,N/A,"46,428.75",167.50,Put,0.19s,N/A,47,71.25
Call,121.32s,N/A,N/A,"45,495.00",170.00,Put,0.20s,N/A,620,75.00
Call,118.83s,N/A,N/A,"44,561.25",172.50,Put,0.22s,N/A,20,82.50
Call,116.34s,N/A,N/A,"43,627.50",175.00,Put,0.24s,25,"1,248",90.00
Call,113.85s,N/A,N/A,"42,693.75",177.50,Put,0.26s,N/A,2,97.50
Call,111.37s,N/A,N/A,"41,763.75",180.00,Put,0.28s,N/A,"1,310",105.00
Call,108.88s,N/A,N/A,"40,830.00",182.50,Put,0.31s,N/A,19,116.25
Call,106.41s,N/A,N/A,"39,903.75",185.00,Put,0.34s,N/A,43,127.50
Call,103.93s,N/A,N/A,"38,973.75",187.50,Put,0.37s,3,7,138.75
Call,101.46s,N/A,N/A,"38,047.50",190.00,Put,0.40s,N/A,969,150.00
Call,98.99s,N/A,N/A,"37,121.25",192.50,Put,0.44s,N/A,48,165.00
Call,96.54s,N/A,N/A,"36,202.50",195.00,Put,0.48s,N/A,309,180.00
Call,94.08s,N/A,N/A,"35,280.00",197.50,Put,0.53s,N/A,620,198.75
Call,91.63s,N/A,10,"34,361.25",200.00,Put,0.58s,8,"5,668",217.50
Call,89.18s,N/A,N/A,"33,442.50",202.50,Put,0.64s,N/A,62,240.00
Call,86.74s,N/A,N/A,"32,527.50",205.00,Put,0.69s,N/A,"1,040",258.75
Call,84.30s,N/A,N/A,"31,612.50",207.50,Put,0.76s,21,66,285.00
Call,81.89s,N/A,N/A,"30,708.75",210.00,Put,0.85s,8,"4,325",318.75
Call,79.48s,N/A,N/A,"29,805.00",212.50,Put,0.94s,N/A,53,352.50
Call,77.08s,N/A,N/A,"28,905.00",215.00,Put,1.04s,N/A,"1,780",390.00
Call,74.70s,N/A,N/A,"28,012.50",217.50,Put,1.16s,3,127,435.00
Call,72.34s,N/A,25,"27,127.50",220.00,Put,1.30s,94,"5,216",487.50
Call,70.00s,N/A,N/A,"26,250.00",222.50,Put,1.46s,9,150,547.50
Call,67.67s,N/A,1,"25,376.25",225.00,Put,1.63s,29,"1,795",611.25
Call,65.37s,N/A,N/A,"24,513.75",227.50,Put,1.82s,11,223,682.50
Call,63.10s,N/A,N/A,"23,662.50",230.00,Put,2.05s,30,"7,569",768.75
Call,60.85s,N/A,N/A,"22,818.75",232.50,Put,2.30s,N/A,27,862.50
Call,58.64s,N/A,56,"21,990.00",235.00,Put,2.58s,58,"2,164",967.50
Call,56.46s,N/A,N/A,"21,172.50",237.50,Put,2.89s,9,21,"1,083.75"
Call,54.32s,N/A,31,"20,370.00",240.00,Put,3.24s,251,"4,885","1,215.00"
Call,52.23s,N/A,N/A,"19,586.25",242.50,Put,3.64s,36,175,"1,365.00"
Call,50.17s,N/A,N/A,"18,813.75",245.00,Put,4.08s,46,378,"1,530.00"
Call,48.16s,N/A,5,"18,060.00",247.50,Put,4.57s,N/A,30,"1,713.75"
Call,46.20s,N/A,364,"17,325.00",250.00,Put,5.09s,816,"8,939","1,908.75"
Call,44.29s,N/A,1,"16,608.75",252.50,Put,5.67s,N/A,45,"2,126.25"
Call,42.42s,N/A,200,"15,907.50",255.00,Put,6.30s,N/A,594,"2,362.50"
Call,40.61s,N/A,45,"15,228.75",257.50,Put,6.97s,N/A,45,"2,613.75"
